order_id,customer_id,order_date,total_amount,order_status
8650,8750,2024-09-11,388.76,Completed
8651,8751,2024-09-12,260.65,Completed
8652,8752,2024-09-13,-48.91,Cancelled
8653,8753,2024-09-14,253.56,Pending
8654,8754,2024-09-15,307.76,Completed
8655,8755,2024-09-16,304.92,Completed
8656,8756,2024-09-17,487.09,Pending
8657,8757,2024-09-18,392.45,Pending
8658,8758,2024-09-19,23.61,Completed
8659,8759,2024-09-20,252.49,Completed
8660,8760,2024-09-21,424.59,Completed
8661,8761,2024-09-22,48.58,Pending
8662,8762,2024-09-23,421.27,Completed
8663,8763,2024-09-24,122.12,Completed
8664,8764,2024-09-25,425.83,Completed
8665,8765,2024-09-26,321.1,Completed
8666,8766,2024-09-27,26.64,Completed
8667,8767,2024-09-28,183.55,Completed
8668,8768,2024-09-29,237.77,Completed
8669,8769,2024-09-30,-39.87,Cancelled
8670,8770,2024-10-01,384.57,Pending
8671,8771,2024-10-02,323.5,Completed
8672,8772,2024-10-03,67.38,Completed
8673,8773,2024-10-04,55.2,Completed
8674,8774,2024-10-05,360.17,Completed
8675,8775,2024-10-06,453.75,Completed
8676,8776,2024-10-07,106.63,Completed
8677,8777,2024-10-08,-31.52,Cancelled
8678,8778,2024-10-09,185.22,Pending
8679,8779,2024-10-10,268.11,Pending
8680,8780,2024-10-11,213.95,Pending
8681,8781,2024-10-12,494.3,Completed
8682,8782,2024-10-13,444.7,Pending
8683,8783,2024-10-14,-24.2,Cancelled
8684,8784,2024-10-15,203.61,Completed
8685,8785,2024-10-16,190.19,Completed
8686,8786,2024-10-17,95.28,Completed
8687,8787,2024-10-18,131.61,Completed
8688,8788,2024-10-19,-30.77,Cancelled
8689,8789,2024-10-20,455.71,Completed
8690,8790,2024-10-21,249.51,Completed
8691,8791,2024-10-22,53.34,Completed
8692,8792,2024-10-23,92.25,Completed
8693,8793,2024-10-24,271.12,Completed
8694,8794,2024-10-25,482.5,Completed
8695,8795,2024-10-26,439.69,Completed
8696,8796,2024-10-27,262.4,Completed
8697,8797,2024-10-28,177.34,Completed
8698,8798,2024-10-29,420.32,Completed
8699,8799,2024-10-30,337.5,Completed
8700,8800,2024-10-31,189.69,Pending
8701,8801,2024-11-01,418.54,Pending
8702,8802,2024-11-02,112.08,Completed
8703,8803,2024-11-03,36.25,Completed
8704,8804,2024-11-04,5.24,Completed
8705,8805,2024-11-05,148.78,Completed
8706,8806,2024-11-06,32.64,Completed
8707,8807,2024-11-07,205.16,Pending
8708,8808,2024-11-08,-6.24,Cancelled
8709,8809,2024-11-09,-32.3,Cancelled
8710,8810,2024-11-10,128.77,Completed
8711,8811,2024-11-11,146.91,Pending
8712,8812,2024-11-12,88.75,Completed
8713,8813,2024-11-13,239.14,Pending
8714,8814,2024-11-14,344.03,Completed
8715,8815,2024-11-15,472.58,Completed
8716,8816,2024-11-16,85.15,Completed
8717,8817,2024-11-17,327.91,Completed
8718,8818,2024-11-18,340.91,Completed
8719,8819,2024-11-19,238.19,Pending
8720,8820,2024-11-20,194.97,Completed
8721,8821,2024-11-21,219.78,Pending
8722,8822,2024-11-22,195.53,Completed
8723,8823,2024-11-23,492.6,Pending
8724,8824,2024-11-24,24.78,Pending
8725,8825,2024-11-25,53.82,Completed
8726,8826,2024-11-26,209.18,Pending
8727,8827,2024-11-27,434.02,Completed
8728,8828,2024-11-28,361.19,Pending
8729,8829,2024-11-29,149.3,Completed
8730,8830,2024-11-30,368.28,Completed
8731,8831,2024-12-01,232.24,Pending
8732,8832,2024-12-02,356.42,Completed
8733,8833,2024-12-03,316.46,Completed
8734,8834,2024-12-04,347.08,Completed
8735,8835,2024-12-05,130.91,Completed
8736,8836,2024-12-06,190.98,Completed
8737,8837,2024-12-07,76.82,Pending
8738,8838,2024-12-08,197.44,Completed
8739,8839,2024-12-09,-22.5,Cancelled
8740,8840,2024-12-10,246.4,Completed
8741,8841,2024-12-11,160.46,Completed
8742,8842,2024-12-12,9.28,Completed
8743,8843,2024-12-13,97.07,Pending
8744,8844,2024-12-14,369.75,Pending
8745,8845,2024-12-15,484.55,Pending
8746,8846,2024-12-16,77.83,Completed
8747,8847,2024-12-17,358.71,Pending
8748,8848,2024-12-18,461.25,Completed
8749,8849,2024-12-19,189.39,Pending
8750,8850,2024-12-20,-18.31,Cancelled
8751,8851,2024-12-21,114.64,Completed
8752,8852,2024-12-22,310.15,Pending
8753,8853,2024-12-23,-33.04,Cancelled
8754,8854,2024-12-24,436.34,Completed
8755,8855,2024-12-25,19.13,Completed
8756,8856,2024-12-26,230.39,Completed
8757,8857,2024-12-27,146.28,Completed
8758,8858,2024-12-28,49.59,Pending
8759,8859,2024-12-29,498.92,Completed
8760,8860,2024-12-30,492.06,Pending
8761,8861,2024-01-01,412.14,Pending
8762,8862,2024-01-02,319.08,Completed
8763,8863,2024-01-03,100.12,Completed
8764,8864,2024-01-04,397.21,Completed
8765,8865,2024-01-05,-25.14,Cancelled
8766,8866,2024-01-06,236.53,Pending
8767,8867,2024-01-07,-49.21,Cancelled
8768,8868,2024-01-08,29.39,Pending
8769,8869,2024-01-09,163.18,Completed
8770,8870,2024-01-10,253.17,Pending
8771,8871,2024-01-11,293.17,Completed
8772,8872,2024-01-12,32.53,Completed
8773,8873,2024-01-13,-37.88,Cancelled
8774,8874,2024-01-14,291.14,Completed
8775,8875,2024-01-15,183.95,Completed
8776,8876,2024-01-16,442.29,Pending
8777,8877,2024-01-17,51.67,Completed
8778,8878,2024-01-18,395.82,Completed
8779,8879,2024-01-19,108.43,Completed
8780,8880,2024-01-20,482.48,Completed
8781,8881,2024-01-21,62.02,Pending
8782,8882,2024-01-22,98.74,Completed
8783,8883,2024-01-23,-11.63,Cancelled
8784,8884,2024-01-24,151.03,Pending
8785,8885,2024-01-25,490.75,Completed
8786,8886,2024-01-26,-12.13,Cancelled
8787,8887,2024-01-27,32.17,Pending
8788,8888,2024-01-28,368.34,Completed
8789,8889,2024-01-29,302.1,Completed
8790,8890,2024-01-30,123.84,Completed
8791,8891,2024-01-31,188.28,Completed
8792,8892,2024-02-01,-17.58,Cancelled
8793,8893,2024-02-02,20.36,Completed
8794,8894,2024-02-03,159.31,Completed
8795,8895,2024-02-04,497.79,Pending
8796,8896,2024-02-05,254.3,Completed
8797,8897,2024-02-06,129.57,Completed
8798,8898,2024-02-07,78.63,Completed
8799,8899,2024-02-08,393.51,Completed
8800,8900,2024-02-09,456.12,Completed
8801,8901,2024-02-10,97.33,Pending
8802,8902,2024-02-11,52.26,Completed
8803,8903,2024-02-12,325.46,Completed
8804,8904,2024-02-13,322.32,Completed
8805,8905,2024-02-14,121.35,Completed
8806,8906,2024-02-15,162.81,Completed
8807,8907,2024-02-16,210.38,Completed
8808,8908,2024-02-17,459.47,Pending
8809,8909,2024-02-18,187.98,Completed
8810,8910,2024-02-19,248.11,Pending
8811,8911,2024-02-20,231.78,Pending
8812,8912,2024-02-21,57.59,Completed
8813,8913,2024-02-22,263.74,Pending
8814,8914,2024-02-23,345.36,Pending
8815,8915,2024-02-24,319.08,Pending
8816,8916,2024-02-25,120.65,Completed
8817,8917,2024-02-26,299.3,Pending
8818,8918,2024-02-27,208.3,Completed
8819,8919,2024-02-28,319.52,Completed
8820,8920,2024-02-29,214.85,Completed
8821,8921,2024-03-01,152.78,Pending
8822,8922,2024-03-02,22.01,Completed
8823,8923,2024-03-03,-10.24,Cancelled
8824,8924,2024-03-04,441.79,Pending
8825,8925,2024-03-05,65.11,Completed
8826,8926,2024-03-06,199.73,Completed
8827,8927,2024-03-07,125.75,Completed
8828,8928,2024-03-08,371.08,Completed
8829,8929,2024-03-09,80.07,Completed
8830,8930,2024-03-10,65.2,Completed
8831,8931,2024-03-11,499.83,Completed
8832,8932,2024-03-12,160.48,Pending
8833,8933,2024-03-13,482.27,Pending
8834,8934,2024-03-14,404.41,Completed
8835,8935,2024-03-15,463.62,Completed
8836,8936,2024-03-16,332.88,Completed
8837,8937,2024-03-17,381.02,Completed
8838,8938,2024-03-18,95.61,Completed
8839,8939,2024-03-19,258.67,Completed
8840,8940,2024-03-20,131.94,Completed
8841,8941,2024-03-21,310.78,Pending
8842,8942,2024-03-22,320.6,Completed
8843,8943,2024-03-23,258.71,Completed
8844,8944,2024-03-24,345.35,Completed
8845,8945,2024-03-25,-36.18,Cancelled
8846,8946,2024-03-26,38.09,Pending
8847,8947,2024-03-27,23.59,Completed
8848,8948,2024-03-28,89.93,Completed
8849,8949,2024-03-29,408.99,Completed
8850,8950,2024-03-30,77.46,Pending
8851,8951,2024-03-31,378.88,Completed
8852,8952,2024-04-01,95.49,Pending
8853,8953,2024-04-02,464.79,Completed
8854,8954,2024-04-03,108.16,Completed
8855,8955,2024-04-04,460.95,Pending
8856,8956,2024-04-05,81.09,Completed
8857,8957,2024-04-06,267.73,Completed
8858,8958,2024-04-07,273.12,Completed
8859,8959,2024-04-08,406.6,Pending
8860,8960,2024-04-09,6.15,Pending
8861,8961,2024-04-10,85.39,Pending
8862,8962,2024-04-11,327.42,Completed
8863,8963,2024-04-12,21.7,Pending
8864,8964,2024-04-13,405.14,Pending
8865,8965,2024-04-14,206.44,Pending
8866,8966,2024-04-15,-20.09,Cancelled
8867,8967,2024-04-16,39.2,Pending
8868,8968,2024-04-17,470.53,Completed
8869,8969,2024-04-18,63.05,Pending
8870,8970,2024-04-19,-1.68,Cancelled
8871,8971,2024-04-20,268.99,Completed
8872,8972,2024-04-21,382.46,Pending
8873,8973,2024-04-22,110.11,Completed
8874,8974,2024-04-23,262.26,Completed
8875,8975,2024-04-24,233.72,Pending
8876,8976,2024-04-25,321.14,Pending
8877,8977,2024-04-26,-39.07,Cancelled
8878,8978,2024-04-27,325.0,Completed
8879,8979,2024-04-28,498.93,Pending
8880,8980,2024-04-29,60.6,Pending
8881,8981,2024-04-30,406.58,Completed
8882,8982,2024-05-01,-15.44,Cancelled
8883,8983,2024-05-02,260.5,Completed
8884,8984,2024-05-03,241.12,Completed
8885,8985,2024-05-04,103.23,Completed
8886,8986,2024-05-05,-4.86,Cancelled
8887,8987,2024-05-06,372.66,Completed
8888,8988,2024-05-07,423.93,Pending
8889,8989,2024-05-08,204.46,Pending
8890,8990,2024-05-09,364.3,Completed
8891,8991,2024-05-10,325.32,Completed
8892,8992,2024-05-11,485.89,Completed
8893,8993,2024-05-12,335.93,Pending
8894,8994,2024-05-13,191.7,Completed
8895,8995,2024-05-14,382.68,Completed
8896,8996,2024-05-15,353.38,Completed
8897,8997,2024-05-16,384.86,Pending
8898,8998,2024-05-17,398.49,Completed
8899,8999,2024-05-18,-24.37,Cancelled
8900,9000,2024-05-19,178.09,Pending
8901,9001,2024-05-20,-28.84,Cancelled
8902,9002,2024-05-21,374.24,Completed
8903,9003,2024-05-22,108.68,Completed
8904,9004,2024-05-23,434.65,Pending
8905,9005,2024-05-24,337.96,Completed
8906,9006,2024-05-25,387.62,Pending
8907,9007,2024-05-26,470.77,Completed
8908,9008,2024-05-27,104.96,Completed
8909,9009,2024-05-28,9.67,Completed
8910,9010,2024-05-29,246.59,Pending
8911,9011,2024-05-30,318.86,Completed
8912,9012,2024-05-31,148.64,Completed
8913,9013,2024-06-01,217.24,Completed
8914,9014,2024-06-02,115.66,Pending
8915,9015,2024-06-03,156.64,Completed
8916,9016,2024-06-04,349.83,Pending
8917,9017,2024-06-05,303.94,Completed
8918,9018,2024-06-06,403.28,Completed
8919,9019,2024-06-07,452.29,Completed
8920,9020,2024-06-08,-38.22,Cancelled
8921,9021,2024-06-09,194.71,Completed
8922,9022,2024-06-10,334.92,Pending
8923,9023,2024-06-11,259.07,Completed
8924,9024,2024-06-12,388.0,Completed
8925,9025,2024-06-13,160.57,Pending
8926,9026,2024-06-14,45.74,Pending
8927,9027,2024-06-15,39.93,Completed
8928,9028,2024-06-16,117.69,Completed
8929,9029,2024-06-17,310.42,Completed
8930,9030,2024-06-18,58.46,Completed
8931,9031,2024-06-19,440.39,Completed
8932,9032,2024-06-20,231.16,Completed
8933,9033,2024-06-21,322.82,Pending
8934,9034,2024-06-22,345.27,Completed
8935,9035,2024-06-23,122.79,Completed
8936,9036,2024-06-24,48.3,Pending
8937,9037,2024-06-25,173.16,Pending
8938,9038,2024-06-26,417.86,Completed
8939,9039,2024-06-27,214.45,Completed
8940,9040,2024-06-28,-44.32,Cancelled
8941,9041,2024-06-29,317.98,Completed
8942,9042,2024-06-30,496.39,Completed
8943,9043,2024-07-01,245.21,Completed
8944,9044,2024-07-02,371.72,Completed
8945,9045,2024-07-03,342.52,Completed
8946,9046,2024-07-04,47.34,Completed
8947,9047,2024-07-05,115.0,Completed
8948,9048,2024-07-06,481.29,Completed
8949,9049,2024-07-07,322.93,Completed
8950,9050,2024-07-08,-10.74,Cancelled
8951,9051,2024-07-09,205.93,Completed
8952,9052,2024-07-10,100.34,Completed
8953,9053,2024-07-11,252.51,Completed
8954,9054,2024-07-12,275.71,Completed
8955,9055,2024-07-13,154.33,Completed
8956,9056,2024-07-14,67.18,Completed
8957,9057,2024-07-15,365.23,Pending
8958,9058,2024-07-16,226.13,Completed
8959,9059,2024-07-17,383.43,Completed
8960,9060,2024-07-18,104.26,Completed
8961,9061,2024-07-19,231.43,Completed
8962,9062,2024-07-20,377.28,Completed
8963,9063,2024-07-21,486.96,Pending
8964,9064,2024-07-22,86.2,Completed
8965,9065,2024-07-23,211.13,Pending
8966,9066,2024-07-24,44.19,Completed
8967,9067,2024-07-25,332.05,Completed
8968,9068,2024-07-26,-36.14,Cancelled
8969,9069,2024-07-27,177.3,Completed
8970,9070,2024-07-28,159.2,Pending
8971,9071,2024-07-29,268.19,Pending
8972,9072,2024-07-30,64.85,Pending
8973,9073,2024-07-31,107.7,Completed
8974,9074,2024-08-01,346.73,Pending
8975,9075,2024-08-02,107.33,Pending
8976,9076,2024-08-03,228.77,Pending
8977,9077,2024-08-04,78.0,Completed
8978,9078,2024-08-05,382.27,Pending
8979,9079,2024-08-06,240.36,Completed
8980,9080,2024-08-07,336.95,Pending
8981,9081,2024-08-08,-23.92,Cancelled
8982,9082,2024-08-09,327.79,Completed
8983,9083,2024-08-10,40.86,Pending
8984,9084,2024-08-11,-38.92,Cancelled
8985,9085,2024-08-12,18.16,Pending
8986,9086,2024-08-13,-26.94,Cancelled
8987,9087,2024-08-14,497.9,Pending
8988,9088,2024-08-15,290.35,Completed
8989,9089,2024-08-16,187.43,Completed
8990,9090,2024-08-17,439.23,Completed
8991,9091,2024-08-18,275.7,Pending
8992,9092,2024-08-19,417.01,Completed
8993,9093,2024-08-20,456.77,Pending
8994,9094,2024-08-21,38.82,Completed
8995,9095,2024-08-22,467.66,Completed
8996,9096,2024-08-23,388.77,Pending
8997,9097,2024-08-24,457.18,Completed
8998,9098,2024-08-25,334.21,Pending
8999,9099,2024-08-26,78.81,Completed
9000,9100,2024-08-27,58.33,Completed
9001,9101,2024-08-28,370.64,Pending
9002,9102,2024-08-29,454.82,Pending
9003,9103,2024-08-30,-4.35,Cancelled
9004,9104,2024-08-31,132.29,Pending
9005,9105,2024-09-01,15.71,Completed
9006,9106,2024-09-02,369.46,Completed
9007,9107,2024-09-03,-46.89,Cancelled
9008,9108,2024-09-04,-10.79,Cancelled
9009,9109,2024-09-05,152.38,Pending
9010,9110,2024-09-06,328.54,Pending
9011,9111,2024-09-07,265.42,Pending
9012,9112,2024-09-08,67.91,Pending
9013,9113,2024-09-09,437.45,Pending
9014,9114,2024-09-10,212.77,Completed
9015,9115,2024-09-11,-19.12,Cancelled
9016,9116,2024-09-12,414.22,Completed
9017,9117,2024-09-13,32.07,Completed
9018,9118,2024-09-14,73.15,Completed
9019,9119,2024-09-15,394.8,Completed
9020,9120,2024-09-16,99.45,Pending
9021,9121,2024-09-17,162.51,Completed
9022,9122,2024-09-18,391.35,Pending
9023,9123,2024-09-19,369.9,Pending
9024,9124,2024-09-20,75.4,Completed
9025,9125,2024-09-21,90.01,Pending
9026,9126,2024-09-22,197.82,Completed
9027,9127,2024-09-23,126.83,Completed
9028,9128,2024-09-24,463.78,Pending
9029,9129,2024-09-25,74.43,Pending
9030,9130,2024-09-26,424.27,Completed
9031,9131,2024-09-27,368.96,Completed
9032,9132,2024-09-28,482.7,Completed
9033,9133,2024-09-29,121.7,Pending
9034,9134,2024-09-30,74.71,Completed
9035,9135,2024-10-01,444.7,Completed
9036,9136,2024-10-02,67.62,Completed
9037,9137,2024-10-03,212.96,Pending
9038,9138,2024-10-04,18.06,Pending
9039,9139,2024-10-05,120.59,Completed
9040,9140,2024-10-06,27.06,Completed
9041,9141,2024-10-07,-36.51,Cancelled
9042,9142,2024-10-08,26.19,Completed
9043,9143,2024-10-09,321.09,Completed
9044,9144,2024-10-10,231.06,Completed
9045,9145,2024-10-11,422.14,Completed
9046,9146,2024-10-12,332.55,Pending
9047,9147,2024-10-13,120.82,Completed
9048,9148,2024-10-14,-2.35,Cancelled
9049,9149,2024-10-15,62.2,Pending
9050,9150,2024-10-16,275.96,Completed
9051,9151,2024-10-17,274.11,Completed
9052,9152,2024-10-18,176.38,Completed
9053,9153,2024-10-19,123.88,Completed
9054,9154,2024-10-20,391.05,Pending
9055,9155,2024-10-21,42.76,Completed
9056,9156,2024-10-22,42.1,Completed
9057,9157,2024-10-23,426.79,Completed
9058,9158,2024-10-24,190.81,Completed
9059,9159,2024-10-25,314.3,Completed
9060,9160,2024-10-26,41.58,Completed
9061,9161,2024-10-27,467.92,Pending
9062,9162,2024-10-28,416.28,Completed
9063,9163,2024-10-29,224.21,Pending
9064,9164,2024-10-30,3.31,Completed
9065,9165,2024-10-31,89.12,Completed
9066,9166,2024-11-01,265.73,Completed
9067,9167,2024-11-02,437.93,Pending
9068,9168,2024-11-03,252.67,Pending
9069,9169,2024-11-04,204.89,Completed
9070,9170,2024-11-05,263.87,Completed
9071,9171,2024-11-06,-31.44,Cancelled
9072,9172,2024-11-07,497.5,Completed
9073,9173,2024-11-08,133.16,Completed
9074,9174,2024-11-09,34.28,Completed
9075,9175,2024-11-10,-46.33,Cancelled
9076,9176,2024-11-11,146.13,Completed
9077,9177,2024-11-12,494.15,Pending
9078,9178,2024-11-13,490.73,Completed
9079,9179,2024-11-14,483.51,Completed
9080,9180,2024-11-15,374.61,Completed
9081,9181,2024-11-16,219.09,Pending
9082,9182,2024-11-17,99.7,Completed
9083,9183,2024-11-18,-43.74,Cancelled
9084,9184,2024-11-19,296.4,Pending
9085,9185,2024-11-20,178.99,Pending
9086,9186,2024-11-21,52.18,Completed
9087,9187,2024-11-22,246.96,Pending
9088,9188,2024-11-23,341.22,Completed
9089,9189,2024-11-24,192.8,Completed
9090,9190,2024-11-25,266.75,Completed
9091,9191,2024-11-26,-2.5,Cancelled
9092,9192,2024-11-27,73.08,Pending
9093,9193,2024-11-28,185.01,Completed
9094,9194,2024-11-29,351.51,Completed
9095,9195,2024-11-30,-38.08,Cancelled
9096,9196,2024-12-01,234.37,Completed
9097,9197,2024-12-02,325.95,Completed
9098,9198,2024-12-03,455.51,Completed
9099,9199,2024-12-04,216.64,Pending
9100,9200,2024-12-05,431.85,Completed
9101,9201,2024-12-06,498.21,Pending
9102,9202,2024-12-07,444.15,Completed
9103,9203,2024-12-08,34.16,Completed
9104,9204,2024-12-09,361.63,Completed
9105,9205,2024-12-10,298.73,Completed
9106,9206,2024-12-11,130.05,Pending
9107,9207,2024-12-12,455.28,Completed
9108,9208,2024-12-13,424.92,Completed
9109,9209,2024-12-14,156.89,Pending
9110,9210,2024-12-15,259.86,Completed
9111,9211,2024-12-16,485.83,Completed
9112,9212,2024-12-17,283.91,Pending
9113,9213,2024-12-18,43.88,Completed
9114,9214,2024-12-19,52.24,Completed
9115,9215,2024-12-20,452.0,Pending
9116,9216,2024-12-21,11.19,Completed
9117,9217,2024-12-22,12.79,Completed
9118,9218,2024-12-23,376.61,Pending
9119,9219,2024-12-24,104.33,Completed
9120,9220,2024-12-25,147.41,Completed
9121,9221,2024-12-26,377.67,Completed
9122,9222,2024-12-27,238.05,Pending
9123,9223,2024-12-28,493.74,Pending
9124,9224,2024-12-29,-22.57,Cancelled
9125,9225,2024-12-30,382.02,Completed
9126,9226,2024-01-01,321.97,Pending
9127,9227,2024-01-02,-37.24,Cancelled
9128,9228,2024-01-03,187.76,Pending
9129,9229,2024-01-04,245.77,Completed
9130,9230,2024-01-05,377.46,Completed
9131,9231,2024-01-06,335.69,Completed
9132,9232,2024-01-07,490.73,Completed
9133,9233,2024-01-08,227.03,Completed
9134,9234,2024-01-09,126.96,Completed
9135,9235,2024-01-10,68.25,Pending
9136,9236,2024-01-11,61.72,Completed
9137,9237,2024-01-12,366.13,Completed
9138,9238,2024-01-13,230.54,Pending
9139,9239,2024-01-14,29.8,Completed
9140,9240,2024-01-15,-15.62,Cancelled
9141,9241,2024-01-16,430.52,Completed
9142,9242,2024-01-17,393.44,Completed
9143,9243,2024-01-18,-27.42,Cancelled
9144,9244,2024-01-19,428.14,Completed
9145,9245,2024-01-20,261.87,Pending
9146,9246,2024-01-21,17.47,Completed
9147,9247,2024-01-22,99.9,Completed
9148,9248,2024-01-23,53.32,Completed
9149,9249,2024-01-24,167.46,Completed
9150,9250,2024-01-25,464.27,Completed
9151,9251,2024-01-26,-20.05,Cancelled
9152,9252,2024-01-27,289.57,Completed
9153,9253,2024-01-28,25.61,Pending
9154,9254,2024-01-29,8.86,Pending
9155,9255,2024-01-30,448.28,Pending
9156,9256,2024-01-31,103.92,Completed
9157,9257,2024-02-01,-4.6,Cancelled
9158,9258,2024-02-02,374.42,Pending
9159,9259,2024-02-03,12.94,Completed
9160,9260,2024-02-04,467.15,Completed
9161,9261,2024-02-05,2.95,Completed
9162,9262,2024-02-06,460.59,Completed
9163,9263,2024-02-07,143.89,Completed
9164,9264,2024-02-08,-26.27,Cancelled
9165,9265,2024-02-09,24.91,Completed
9166,9266,2024-02-10,75.84,Completed
9167,9267,2024-02-11,463.81,Completed
9168,9268,2024-02-12,402.65,Pending
9169,9269,2024-02-13,61.28,Pending
9170,9270,2024-02-14,489.14,Pending
9171,9271,2024-02-15,140.86,Pending
9172,9272,2024-02-16,42.16,Completed
9173,9273,2024-02-17,229.43,Completed
9174,9274,2024-02-18,298.87,Completed
9175,9275,2024-02-19,213.4,Completed
9176,9276,2024-02-20,-48.73,Cancelled
9177,9277,2024-02-21,171.21,Completed
9178,9278,2024-02-22,217.11,Completed
9179,9279,2024-02-23,27.96,Completed
9180,9280,2024-02-24,79.63,Completed
9181,9281,2024-02-25,180.29,Completed
9182,9282,2024-02-26,-10.61,Cancelled
9183,9283,2024-02-27,223.79,Completed
9184,9284,2024-02-28,61.61,Completed
9185,9285,2024-02-29,413.8,Completed
9186,9286,2024-03-01,202.87,Completed
9187,9287,2024-03-02,124.08,Completed
9188,9288,2024-03-03,196.39,Pending
9189,9289,2024-03-04,45.83,Completed
9190,9290,2024-03-05,404.2,Completed
9191,9291,2024-03-06,136.95,Completed
9192,9292,2024-03-07,331.56,Completed
9193,9293,2024-03-08,422.1,Completed
9194,9294,2024-03-09,147.05,Completed
9195,9295,2024-03-10,303.28,Completed
9196,9296,2024-03-11,371.12,Pending
9197,9297,2024-03-12,0.7,Completed
9198,9298,2024-03-13,311.94,Pending
9199,9299,2024-03-14,315.81,Pending
9200,9300,2024-03-15,284.01,Pending
9201,9301,2024-03-16,56.41,Completed
9202,9302,2024-03-17,389.11,Completed
9203,9303,2024-03-18,339.53,Pending
9204,9304,2024-03-19,112.19,Completed
9205,9305,2024-03-20,-10.39,Cancelled
9206,9306,2024-03-21,0.66,Pending
9207,9307,2024-03-22,374.38,Completed
9208,9308,2024-03-23,476.0,Completed
9209,9309,2024-03-24,453.87,Completed
9210,9310,2024-03-25,330.14,Completed
9211,9311,2024-03-26,336.65,Completed
9212,9312,2024-03-27,167.48,Pending
9213,9313,2024-03-28,385.66,Pending
9214,9314,2024-03-29,-29.59,Cancelled
9215,9315,2024-03-30,491.23,Pending
9216,9316,2024-03-31,375.65,Completed
9217,9317,2024-04-01,94.42,Completed
9218,9318,2024-04-02,168.02,Pending
9219,9319,2024-04-03,377.81,Completed
9220,9320,2024-04-04,449.97,Completed
9221,9321,2024-04-05,72.01,Completed
9222,9322,2024-04-06,153.7,Completed
9223,9323,2024-04-07,441.91,Completed
9224,9324,2024-04-08,-37.17,Cancelled
9225,9325,2024-04-09,204.89,Completed
9226,9326,2024-04-10,203.07,Completed
9227,9327,2024-04-11,456.48,Completed
9228,9328,2024-04-12,291.71,Completed
9229,9329,2024-04-13,160.24,Completed
9230,9330,2024-04-14,223.74,Completed
9231,9331,2024-04-15,471.21,Completed
9232,9332,2024-04-16,270.32,Pending
9233,9333,2024-04-17,81.04,Completed
9234,9334,2024-04-18,-44.57,Cancelled
9235,9335,2024-04-19,92.27,Completed
9236,9336,2024-04-20,135.89,Completed
9237,9337,2024-04-21,-49.99,Cancelled
9238,9338,2024-04-22,247.38,Completed
9239,9339,2024-04-23,320.78,Pending
9240,9340,2024-04-24,112.6,Pending
9241,9341,2024-04-25,405.24,Completed
9242,9342,2024-04-26,62.12,Completed
9243,9343,2024-04-27,116.4,Pending
9244,9344,2024-04-28,421.57,Completed
9245,9345,2024-04-29,306.84,Pending
9246,9346,2024-04-30,-11.26,Cancelled
9247,9347,2024-05-01,398.12,Pending
9248,9348,2024-05-02,88.01,Pending
9249,9349,2024-05-03,462.42,Pending
9250,9350,2024-05-04,391.15,Pending
9251,9351,2024-05-05,227.22,Completed
9252,9352,2024-05-06,40.9,Completed
9253,9353,2024-05-07,209.32,Completed
9254,9354,2024-05-08,351.11,Completed
9255,9355,2024-05-09,329.79,Completed
9256,9356,2024-05-10,241.23,Pending
9257,9357,2024-05-11,498.76,Completed
9258,9358,2024-05-12,107.15,Pending
9259,9359,2024-05-13,258.87,Completed
9260,9360,2024-05-14,321.28,Completed
9261,9361,2024-05-15,149.94,Completed
9262,9362,2024-05-16,336.44,Completed
9263,9363,2024-05-17,433.21,Completed
9264,9364,2024-05-18,249.88,Pending
9265,9365,2024-05-19,286.49,Completed
9266,9366,2024-05-20,111.13,Completed
9267,9367,2024-05-21,440.83,Pending
9268,9368,2024-05-22,283.16,Pending
9269,9369,2024-05-23,368.29,Completed
9270,9370,2024-05-24,149.43,Completed
9271,9371,2024-05-25,0.15,Completed
9272,9372,2024-05-26,-8.13,Cancelled
9273,9373,2024-05-27,144.98,Pending
9274,9374,2024-05-28,175.42,Completed
9275,9375,2024-05-29,382.19,Completed
9276,9376,2024-05-30,393.68,Completed
9277,9377,2024-05-31,309.18,Pending
9278,9378,2024-06-01,318.86,Completed
9279,9379,2024-06-02,65.89,Completed
9280,9380,2024-06-03,184.54,Completed
9281,9381,2024-06-04,422.25,Completed
9282,9382,2024-06-05,285.68,Pending
9283,9383,2024-06-06,357.33,Completed
9284,9384,2024-06-07,379.96,Pending
9285,9385,2024-06-08,-38.57,Cancelled
9286,9386,2024-06-09,63.58,Completed
9287,9387,2024-06-10,200.81,Pending
9288,9388,2024-06-11,124.65,Completed
9289,9389,2024-06-12,165.41,Pending
9290,9390,2024-06-13,105.44,Completed
9291,9391,2024-06-14,434.35,Completed
9292,9392,2024-06-15,158.19,Pending
9293,9393,2024-06-16,456.42,Completed
9294,9394,2024-06-17,336.38,Completed
9295,9395,2024-06-18,286.6,Completed
9296,9396,2024-06-19,-31.41,Cancelled
9297,9397,2024-06-20,158.54,Pending
9298,9398,2024-06-21,179.36,Completed
9299,9399,2024-06-22,349.45,Completed
9300,9400,2024-06-23,452.47,Pending
9301,9401,2024-06-24,109.66,Completed
9302,9402,2024-06-25,277.39,Completed
9303,9403,2024-06-26,384.47,Completed
9304,9404,2024-06-27,15.98,Pending
9305,9405,2024-06-28,18.95,Pending
